Shape,Result,Number,Time
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1106,11.195415258407593
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1453,11.195717811584473
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,582,11.195000886917114
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1462,11.195758581161499
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,581,11.194999933242798
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,210,11.194620609283447
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,900,11.195252895355225
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2078,11.196266174316406
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2045,11.196239709854126
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,564,11.19498586654663
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,661,11.195063591003418
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1136,11.195439338684082
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1480,11.195773124694824
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1536,11.195817708969116
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2119,11.196298360824585
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,528,11.194947481155396
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1959,11.19616985321045
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,260,11.194702863693237
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1177,11.19547176361084
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2081,11.196268081665039
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,351,11.194796800613403
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,342,11.19478964805603
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1688,11.195948600769043
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,955,11.19529676437378
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1322,11.195613384246826
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,362,11.194805383682251
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1734,11.1959867477417
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,700,11.19509482383728
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,160,11.194580554962158
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2105,11.196287393569946
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,38,11.19447922706604
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,75,11.194509029388428
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1828,11.196063995361328
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,168,11.194586992263794
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,403,11.194837808609009
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1738,11.195990085601807
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,941,11.195285558700562
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1557,11.195833921432495
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1161,11.195458889007568
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1842,11.196075201034546
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2203,11.196366310119629
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,162,11.194582223892212
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,20,11.194464683532715
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1280,11.195580244064331
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1525,11.19580888748169
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1751,11.196000576019287
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2102,11.196285009384155
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1312,11.195605754852295
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,691,11.195087671279907
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1544,11.195823669433594
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,860,11.195221662521362
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1697,11.195956468582153
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1249,11.195555448532104
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1812,11.19605040550232
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,886,11.195241928100586
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1539,11.195819854736328
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1590,11.195859909057617
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1622,11.19588565826416
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1440,11.195707321166992
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1007,11.195337533950806
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,779,11.195157051086426
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1582,11.195853233337402
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1358,11.195641994476318
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1296,11.195592880249023
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,550,11.194974899291992
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1060,11.19537878036499
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,606,11.195020198822021
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1172,11.195467948913574
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2127,11.1963050365448
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1174,11.195469617843628
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,864,11.19522476196289
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,996,11.195328712463379
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1677,11.195939779281616
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1257,11.19556188583374
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,209,11.19461989402771
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,755,11.195138216018677
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,279,11.194718837738037
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,329,11.19477891921997
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,697,11.19509243965149
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,346,11.194792747497559
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,92,11.194526672363281
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1013,11.195342302322388
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1293,11.195590496063232
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1376,11.195656538009644
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1781,11.196025133132935
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1815,11.196053266525269
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,94,11.194528102874756
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1482,11.195774793624878
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1434,11.195702314376831
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1068,11.195384979248047
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1268,11.195570468902588
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,22,11.194466352462769
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,753,11.195136785507202
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,826,11.195194482803345
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,781,11.19515872001648
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2162,11.196334838867188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,791,11.19516658782959
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,624,11.195034742355347
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1256,11.195561170578003
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,437,11.194864749908447
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1049,11.195370197296143
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,433,11.19486141204834
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,604,11.195018768310547
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1593,11.195862531661987
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,560,11.194982767105103
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,283,11.194722652435303
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1242,11.195550203323364
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,199,11.194611549377441
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1816,11.196054220199585
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,682,11.195080518722534
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1714,11.19597053527832
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,56,11.194493532180786
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,114,11.194543838500977
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1198,11.195488452911377
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1733,11.195986032485962
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,671,11.195071697235107
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,824,11.19519305229187
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1029,11.195354700088501
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,835,11.195201635360718
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,471,11.194891214370728
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1254,11.19555950164795
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1698,11.19595718383789
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,907,11.195258617401123
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,398,11.194833993911743
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,250,11.19469404220581
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1862,11.196091651916504
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1979,11.196186065673828
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1460,11.195756673812866
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1598,11.195866346359253
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1690,11.195950508117676
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,145,11.194568395614624
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1899,11.196120977401733
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2183,11.196351051330566
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1410,11.195683479309082
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,602,11.195017099380493
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,556,11.194979429244995
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,198,11.194610834121704
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,264,11.194705963134766
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,21,11.194465637207031
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,902,11.195254802703857
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,670,11.19507098197937
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1203,11.195493221282959
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1871,11.196098804473877
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1184,11.195477485656738
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1740,11.19599175453186
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,418,11.194849729537964
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,906,11.195257663726807
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1189,11.195481300354004
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1930,11.196146011352539
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1292,11.195589780807495
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,85,11.194521188735962
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1932,11.196147918701172
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1083,11.195396423339844
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,380,11.194819688796997
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,596,11.195012331008911
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,805,11.195177555084229
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1640,11.195899724960327
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,712,11.195104360580444
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1636,11.19589638710022
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1385,11.195663690567017
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1715,11.195971488952637
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,3,11.194446802139282
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1441,11.195708274841309
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,68,11.19450306892395
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2107,11.196288824081421
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1700,11.195958614349365
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,731,11.195119142532349
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2049,11.196242809295654
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,53,11.194491147994995
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1349,11.195634841918945
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,615,11.195027589797974
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2085,11.196271419525146
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,303,11.194740056991577
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1314,11.19560718536377
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,738,11.195124864578247
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1026,11.195352554321289
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1224,11.195509910583496
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1337,11.19562554359436
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2143,11.19631814956665
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1209,11.195497989654541
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1772,11.196017742156982
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,588,11.195005893707275
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1644,11.195902824401855
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1890,11.19611406326294
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,984,11.195319175720215
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1117,11.19542384147644
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1181,11.195475101470947
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1510,11.195797204971313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1583,11.19585394859314
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1432,11.195700883865356
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1048,11.195369482040405
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,201,11.194613218307495
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,736,11.195123195648193
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,324,11.194775104522705
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2206,11.19636845588684
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1752,11.196001529693604
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,580,11.19499921798706
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1720,11.195975542068481
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1971,11.196179628372192
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2164,11.196336269378662
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,526,11.194945573806763
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1415,11.195687294006348
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1424,11.19569444656372
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,236,11.194681406021118
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1084,11.19539737701416
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,24,11.194468021392822
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,231,11.194675922393799
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1877,11.196103572845459
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1025,11.195351600646973
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,421,11.194852113723755
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,383,11.194822072982788
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,710,11.19510269165039
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1951,11.196162939071655
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1475,11.19576907157898
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,632,11.195041179656982
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,666,11.195067882537842
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1670,11.195933103561401
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2116,11.196295738220215
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,507,11.194920063018799
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,663,11.19506549835205
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1500,11.195789098739624
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,225,11.194632530212402
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,40,11.194480895996094
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1473,11.195767164230347
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,417,11.194848775863647
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,947,11.195290327072144
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,263,11.194705247879028
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1922,11.196139574050903
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1391,11.195668458938599
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1894,11.196117401123047
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1504,11.195791959762573
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,660,11.19506287574768
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1665,11.195919752120972
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2062,11.196253061294556
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1521,11.195805788040161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1841,11.196074485778809
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1250,11.195556402206421
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1165,11.195462465286255
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2113,11.196293592453003
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,99,11.194531917572021
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,141,11.194565296173096
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1211,11.195499420166016
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,28,11.194471597671509
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1110,11.1954185962677
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,466,11.194887161254883
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,669,11.195070028305054
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1069,11.195385694503784
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1413,11.195685863494873
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1506,11.195793867111206
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2073,11.19626235961914
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1072,11.195388078689575
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1494,11.195784330368042
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1898,11.196120262145996
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2048,11.196242094039917
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1148,11.195448875427246
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,382,11.19482135772705
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,368,11.194810152053833
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1709,11.195966005325317
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1785,11.196028470993042
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,257,11.194700241088867
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,553,11.194977283477783
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,410,11.194843292236328
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1756,11.196004390716553
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1401,11.195676326751709
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,972,11.19530987739563
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1367,11.19564938545227
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,757,11.195139646530151
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1231,11.195541143417358
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,143,11.19456672668457
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,280,11.194719791412354
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,390,11.194827795028687
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1563,11.195838689804077
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,110,11.194540739059448
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1485,11.195777177810669
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1538,11.19581913948059
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,769,11.195149421691895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,33,11.194475412368774
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,271,11.194712400436401
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,122,11.194550275802612
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,810,11.195181369781494
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,627,11.195037126541138
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1916,11.196134805679321
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1729,11.195982694625854
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,311,11.194764375686646
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,475,11.194894313812256
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,523,11.194943189620972
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1290,11.19558835029602
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,55,11.19449257850647
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1253,11.195558786392212
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1535,11.1958167552948
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,286,11.194725036621094
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2186,11.196353435516357
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1342,11.195629358291626
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,138,11.194562911987305
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2221,11.196380615234375
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,516,11.194936990737915
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,933,11.195279359817505
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,711,11.195103645324707
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2137,11.19631314277649
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,879,11.195236444473267
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,953,11.195294857025146
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1333,11.195622444152832
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1721,11.195976257324219
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,795,11.195169687271118
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1779,11.19602370262146
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,630,11.19503927230835
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,867,11.195227146148682
